y_true,y_pred_proba
0,0.77726316
0,0.45942244
0,0.8214634
0,0.6231654
0,0.66884625
0,0.5091392
0,0.31157723
0,0.28747013
0,0.6622847
0,0.11646872
0,0.3035314
0,0.38666636
0,0.31309545
0,0.06496378
0,0.19229439
0,0.26612428
0,0.2629163
0,0.80586433
0,0.033163697
0,0.17028967
0,0.07122433
0,0.8979293
0,0.69309556
0,0.1511644
0,0.45899332
0,0.62266505
0,0.49338254
0,0.40881968
0,0.769471
0,0.5867995
0,0.47808862
0,0.29710916
0,0.69824505
0,0.57941103
0,0.20773448
0,0.2729657
0,0.1681052
0,0.79674387
0,0.5027458
0,0.30456567
0,0.52471286
0,0.49523908
0,0.38684326
0,0.3738726
0,0.94900554
0,0.5567303
0,0.85692316
0,0.26583603
0,0.89167887
0,0.45514965
0,0.63449544
0,0.569812
0,0.2013934
0,0.41623694
0,0.4797918
0,0.0758155
0,0.16205427
0,0.36191297
0,0.52619916
0,0.6920961
0,0.18501917
0,0.4128647
0,0.19928566
0,0.5701527
0,0.5468889
0,0.39393553
0,0.13575573
0,0.12129489
0,0.6344634
0,0.20101003
0,0.30699724
0,0.63998777
0,0.574397
0,0.49148083
0,0.0606156
0,0.49779457
0,0.19427763
0,0.74589837
0,0.44377816
0,0.68648404
0,0.18411592
0,0.63935506
0,0.06610338
0,0.32017288
0,0.7018806
0,0.059195522
0,0.74812776
0,0.123902984
0,0.07977492
0,0.4509454
0,0.92685735
0,0.27193898
0,0.08899595
0,0.07747767
0,0.14958441
0,0.07186247
0,0.25826934
0,0.04465444
0,0.62516445
0,0.6359494
0,0.37290767
0,0.035870977
0,0.43665037
0,0.7767347
0,0.6335478
0,0.481243
0,0.16108163
0,0.7151623
0,0.20218766
0,0.18133163
0,0.50160134
0,0.08557382
0,0.5071279
0,0.43009135
0,0.53990513
0,0.45792416
0,0.6594475
0,0.447313
0,0.20334092
0,0.27843773
0,0.28960153
0,0.5293811
0,0.77943474
0,0.5942039
0,0.11763223
0,0.15749536
0,0.6368831
0,0.7137037
0,0.6111951
0,0.122641325
0,0.4430169
0,0.32733342
0,0.7359737
0,0.10497708
0,0.07538028
0,0.5973156
0,0.33477578
0,0.49748898
0,0.16582754
0,0.63165027
0,0.33771554
0,0.26991358
0,0.5870511
0,0.51368743
0,0.65616155
0,0.3516865
0,0.47306144
0,0.73421526
0,0.07734081
0,0.8867233
0,0.38383317
0,0.14608818
0,0.5495886
0,0.72769713
0,0.6857634
0,0.51408273
0,0.1336173
0,0.4468701
0,0.13327236
0,0.32370055
0,0.08302247
0,0.19333719
0,0.7763074
0,0.38625
0,0.43701234
0,0.30450296
0,0.49199924
0,0.7601343
0,0.0798322
0,0.5364792
0,0.5705702
0,0.15285495
0,0.19194944
0,0.508098
0,0.66370165
0,0.054797534
0,0.26372787
0,0.34239143
0,0.7178782
0,0.3426398
0,0.902568
0,0.4729972
0,0.2245149
0,0.439628
0,0.4688263
0,0.67888486
0,0.11618951
0,0.3331933
0,0.88364697
0,0.34342703
0,0.37840024
0,0.73610395
0,0.67650014
0,0.2949112
0,0.12971228
0,0.7353621
0,0.5380192
0,0.43713364
0,0.29839778
0,0.8435448
1,0.5338461
1,0.3368454
1,0.4483001
1,0.06555773
1,0.58316725
1,0.42046288
1,0.48623723
1,0.14529212
1,0.57752836
1,0.019765345
1,0.41952327
1,0.10434279
1,0.43406624
1,0.37240452
1,0.2798507
1,0.16057914
1,0.4904117
1,0.28215542
1,0.16524237
1,0.5502148
1,0.2610118
1,0.2689409
1,0.022757897
1,0.35506007
1,0.16733271
1,0.60313857
1,0.0942666
1,0.8706403
1,0.60685205
1,0.011611404
1,0.42282426
1,0.45579806
1,0.17913018
1,0.22365586
1,0.19706902
1,0.29800457
1,0.4383068
1,0.26866573
1,0.8723699
1,0.45507592
1,0.2120584
1,0.6835963
1,0.49132684
1,0.07049093
1,0.3490244
1,0.30940434
1,0.5668413
1,0.10143948
