y_true,y_pred_proba
0,0.030031838
0,0.3786808
0,0.10905192
0,0.03110612
0,0.16313638
0,0.027511034
0,0.0045706327
0,0.02969366
0,0.026690386
0,0.15034051
0,0.113876514
0,0.024589974
0,0.08605725
0,0.083883695
0,0.023300381
0,0.01999621
0,0.021932317
0,0.06514295
0,0.047442194
0,0.5095
0,0.033701714
0,0.11312379
0,0.2012693
0,0.00806811
0,0.32454228
0,0.0646745
0,0.027857931
0,0.7355729
0,0.36206144
0,0.06602653
0,0.1274665
0,0.0710669
0,0.14260274
0,0.10383281
0,0.86018264
0,0.053141113
0,0.03719942
0,0.0045066727
0,0.0165532
0,0.064991735
0,0.22605358
0,0.051275015
0,0.31177288
0,0.035535507
0,0.62885445
0,0.0680899
0,0.033632897
0,0.329008
0,0.01086197
0,0.13399185
0,0.034400187
0,0.07186145
0,0.0090400865
0,0.06880863
0,0.19122474
0,0.50140554
0,0.037341893
0,0.018872406
0,0.021390257
0,0.2446391
0,0.026698481
0,0.37545863
0,0.1075672
0,0.7443554
0,0.028642511
0,0.9185409
0,0.035411682
0,0.107456475
0,0.78386325
0,0.08537789
0,0.040668417
0,0.085504696
0,0.18488517
0,0.0033244004
0,0.22838862
0,0.04593311
0,0.26645243
0,0.011848302
0,0.08064487
0,0.06130737
0,0.005516903
0,0.12746389
0,0.08475858
0,0.20462283
0,0.01814185
0,0.047895648
0,0.122066796
0,0.13579042
0,0.02019871
0,0.8454008
0,0.071164265
0,0.036570594
0,0.032840613
0,0.008347102
0,0.030129507
0,0.59151673
0,0.104708984
0,0.006503043
0,0.3317104
0,0.2843709
1,0.97878623
1,0.2786063
1,0.99523324
1,0.9998375
1,0.4465367
1,0.44427845
1,0.30779648
1,0.043663744
1,0.08043716
1,0.995909
1,0.98738563
1,0.9939108
1,0.5882085
1,0.9760356
1,0.41701588
1,0.6876223
1,0.81904197
1,0.99640286
1,0.86782366
1,0.9952675
1,0.99558026
1,0.9858322
1,0.9984749
1,0.22178449
1,0.33417198
1,0.9942563
1,0.98469985
1,0.8303259
1,0.012073578
1,0.63111496
1,0.69862914
1,0.24475953
1,0.69898206
1,0.9849769
1,0.98998815
1,0.7427196
1,0.032503076
1,0.99800485
1,0.9303781
1,0.18543507
1,0.07694376
1,0.49711436
1,0.95130324
1,0.8666818
1,0.95498985
1,0.9945851
1,0.10328772
1,0.07464125
1,0.98758245
1,0.38959914
1,0.9916366
1,0.12416716
1,0.9972222
1,0.96469706
1,0.7023155
1,0.8673632
1,0.9963212
1,0.4943284
1,0.21130286
1,0.6629329
1,0.30977213
1,0.9065685
1,0.98427063
1,0.46444517
1,0.99844486
1,0.99445146
1,0.24525765
1,0.9835771
1,0.78640664
1,0.95963675
1,0.9741296
1,0.06575498
1,0.9959454
1,0.9975107
1,0.12575683
1,0.9974165
1,0.97528195
1,0.10041461
1,0.9271327
1,0.248873
1,0.3298606
1,0.97414714
1,0.99664485
1,0.3737121
1,0.9635619
1,0.97204643
1,0.9803156
1,0.88664913
1,0.99667597
1,0.9675711
1,0.9994548
1,0.9987978
