y_true,y_pred_proba
0,5.5545147e-06
0,3.3297732e-05
0,5.5172335e-05
0,1.8340112e-05
0,5.5120596e-05
0,0.024758494
0,8.307242e-05
0,0.00029991186
0,3.3348544e-05
0,0.0012279131
0,5.6536464e-05
0,0.12431784
0,7.543305e-06
0,0.00035793555
0,6.0822207e-05
0,0.00024210836
0,4.097815e-11
0,5.5981427e-06
0,0.011732182
0,0.0027424488
0,6.058474e-07
0,2.400443e-07
0,0.59127325
0,3.1526888e-05
0,8.018276e-05
0,2.1618333e-05
0,5.2527453e-06
0,9.403994e-06
0,1.2104314e-08
0,4.933525e-06
0,5.613131e-05
0,0.45689794
0,0.00014473136
0,2.5914864e-05
0,0.001046787
0,5.5030887e-05
0,3.481215e-06
0,7.823935e-06
0,2.003085e-08
0,1.4770318e-05
0,0.00019516156
0,0.00032269943
0,0.107419945
0,5.7022754e-07
0,7.773934e-05
0,0.000113472925
0,0.00084710185
0,1.2490148e-05
0,7.937251e-06
0,0.009042459
0,3.337086e-07
0,0.00010554172
0,0.004360351
0,0.0003255696
0,1.8861321e-07
0,0.004185349
0,1.808574e-06
0,4.491106e-06
0,0.022590932
0,1.2038274e-07
0,0.008367936
0,0.009657867
0,0.024440246
0,2.6638134e-05
0,0.0013090987
0,0.063189864
0,0.0012453462
0,2.5685551e-05
0,0.037464812
0,2.879328e-06
0,5.4041742e-05
0,0.00061159296
0,0.78567517
0,0.019453432
0,1.27465655e-05
0,5.022441e-07
0,0.8265851
0,0.00017205908
0,0.005832673
0,0.000812134
0,0.0005188895
0,9.149085e-05
0,1.3298917e-05
0,0.05679859
0,0.006495482
0,3.2848617e-09
0,1.8322718e-05
0,9.785066e-07
0,5.883931e-05
0,0.12742431
0,2.3371842e-06
0,0.0001303428
0,5.6986824e-05
0,1.2197281e-05
0,0.0006063201
0,0.0028452817
0,9.898256e-11
0,4.617559e-06
0,0.00024311693
0,0.11579737
0,0.0010644803
0,3.4730476e-06
0,4.630483e-05
0,7.8248435e-05
0,7.9359796e-07
0,0.008407263
0,0.0024954635
0,0.00012558982
0,0.0011290568
0,2.072316e-05
0,6.0622943e-07
0,1.8735699e-06
0,4.722676e-06
0,7.2868456e-06
0,0.00093777734
0,7.031097e-05
0,0.023577945
0,0.029080018
0,0.88723415
0,0.0029925045
0,1.5623274e-07
0,0.00015738448
0,0.001024691
0,2.0624561e-06
0,1.5796792e-05
0,0.00040770855
0,1.573114e-05
0,8.066213e-07
0,2.8477461e-07
0,3.6969638e-08
0,1.852021e-08
0,1.1664965e-08
0,2.1319482e-07
0,0.0077489754
0,2.15213e-06
0,0.0047219982
0,4.522464e-05
0,1.4342426e-05
0,5.603367e-06
0,0.0009872119
0,0.0001800062
0,0.0017669054
0,0.233031
0,0.041565675
0,0.14725366
0,2.2888698e-07
0,1.0597906e-05
0,3.0023647e-10
0,0.029479211
0,7.2503844e-06
1,0.99995756
1,0.9999298
1,0.99969316
1,0.9999875
1,0.47348773
1,0.018342864
1,0.0022757677
1,0.5232834
1,0.0077096643
1,0.99999785
1,0.9969041
1,0.9774162
1,0.9232359
1,0.9792396
1,0.65736693
1,0.97824335
1,0.99994636
1,0.999998
1,0.99999714
1,0.9982881
1,0.9999995
1,0.9999858
1,0.9998561
1,0.10498246
1,0.9561414
1,0.9999988
1,0.9998983
1,0.99986076
1,4.8284044e-05
1,0.99987113
1,0.9996377
1,0.026317943
1,0.99949753
1,0.9989526
1,0.9999654
1,0.9968215
1,0.99149686
1,0.99818075
1,0.984365
1,0.95448065
1,0.088234134
1,0.6221971
1,0.99983716
1,0.9999943
1,0.99693066
1,0.9999428
1,0.8998082
1,0.9969079
1,0.99988747
1,0.9996489
1,0.99127454
1,0.9884039
1,0.9999764
1,0.9907719
1,0.9999902
1,0.9999974
1,0.9999893
1,0.4458437
1,6.681878e-05
1,0.99436474
1,0.12548178
1,0.9993259
1,0.99991953
1,0.9998536
1,0.9999926
1,0.8115688
1,0.92873764
1,0.99213773
1,0.99978715
1,0.9999497
1,0.99999905
1,0.00015333502
1,0.9999168
1,0.9999491
1,0.9998147
1,0.99999523
1,0.999869
1,0.9992311
1,0.99905115
1,0.9993073
1,0.03698614
1,0.99895513
1,0.9999999
1,0.4793154
1,0.9732816
1,0.999938
1,0.68631226
1,0.99991214
1,0.99999964
1,0.98956746
1,0.99926156
1,0.99999917
1,0.99700624
1,0.9999964
1,0.9991922
1,0.99998784
1,0.9873267
1,0.99998546
1,0.99990034
1,0.9999207
1,1.0
1,0.12937187
1,1.0
1,0.7600295
1,0.9911362
1,0.9999722
1,0.99983954
1,0.31695434
1,0.99991894
1,0.028394086
1,0.08188924
1,0.9923159
1,0.9999889
1,0.9752832
1,0.99998605
1,0.9999633
1,0.99196166
1,0.9689295
1,0.99999154
1,0.996496
1,0.99977344
1,0.78922486
1,0.9997451
1,0.99482286
1,0.9999267
1,0.99997246
1,0.9994012
1,0.9999747
1,0.9967449
1,0.9999162
1,0.956415
1,0.96088296
1,0.8691429
1,0.9999455
1,0.9999919
1,0.998711
1,0.9672542
1,0.021825885
1,0.99802077
1,0.99987674
1,0.99749845
1,0.3171296
1,0.9999783
1,0.71348095
1,0.98543173
1,0.9999982
1,0.9998704
1,0.9999596
1,0.9998423
1,0.9999826
0,0.0026259318
0,1.5357593e-05
0,0.001404534
0,4.1332678e-05
0,0.014467916
0,0.019579228
0,0.018247534
0,0.22160546
0,0.0048219105
0,0.0469581
0,0.0022087577
0,0.002067182
0,0.009566811
0,6.257507e-08
0,3.3622946e-05
0,0.50879616
0,0.9650375
0,0.03912312
0,0.0012736365
0,0.99986863
0,7.704018e-08
0,4.0385353e-06
0,0.3859699
0,3.952102e-05
0,0.007142103
0,3.3521872e-05
0,0.0077913846
0,0.25573742
0,2.2693643e-08
0,0.0005494187
0,5.1099835e-09
0,0.0023248098
0,9.822465e-05
0,0.9990683
0,0.0041193273
0,0.018582555
0,0.019498443
0,9.593335e-07
0,3.9055984e-05
0,0.0013531845
0,0.00017385386
0,0.00086007296
0,1.4132623e-07
0,2.7392986e-07
0,3.7895647e-05
0,0.99971753
0,5.762291e-05
0,2.2427608e-05
0,0.0023051088
0,9.480959e-06
0,0.20893125
0,0.00079984305
0,6.925747e-06
0,0.0441298
0,0.0002216107
0,0.09157004
0,0.9968265
0,0.012390885
0,0.042584956
0,8.318926e-06
0,0.00023757659
0,0.015925309
0,9.745866e-05
0,6.174586e-05
0,0.35175782
0,0.00045238438
0,3.7559646e-05
0,3.7596415e-06
0,5.6179608e-05
0,3.8905986e-05
0,5.3591404e-05
0,8.0199505e-05
0,0.18490572
0,0.0027754966
0,2.5895836e-06
0,0.06489846
0,0.082596
0,0.36593392
0,0.56048214
0,0.1452793
0,0.000746482
0,0.029136535
0,8.592266e-06
0,0.00052610005
0,0.10467987
0,0.3139634
0,0.0004355577
0,0.7823048
0,0.0026490365
0,0.000113354836
0,2.2371962e-05
0,0.0019256393
0,0.005335413
0,0.5732753
0,0.040236127
0,0.00041461323
0,1.156627e-05
0,3.9007196e-07
0,0.0028517598
0,0.988865
1,0.9999993
1,0.8745177
1,0.93156606
1,0.99999297
1,0.06792429
1,0.7018709
1,0.998401
1,0.999426
1,0.9997619
1,0.8052125
1,0.9994863
1,0.9721039
1,0.8579426
1,0.9999995
1,0.9995265
1,0.0034540584
1,0.931686
1,0.99999785
1,0.9996668
1,0.015155056
1,0.8313969
1,0.9965881
1,0.9972893
1,0.98986
1,0.996971
1,0.98686975
1,0.8074402
1,0.99933344
1,0.056281473
1,0.99998915
1,0.9999732
1,0.9882476
1,0.9998851
1,0.29805756
1,0.9997774
1,0.9911088
1,0.99914074
1,0.9999914
1,0.6948412
1,0.5065422
1,0.8537132
1,0.10537229
1,0.87217355
1,1.0
1,0.9999949
1,0.999998
1,0.54534763
1,0.9904771
1,0.64972675
1,0.99999857
1,0.83481294
1,0.99999857
1,0.99999666
1,0.44241002
1,0.6267304
1,0.03055775
1,0.99865216
1,0.99934644
1,0.22444715
1,0.9985025
1,0.99998415
1,0.16811635
1,0.0020132046
1,0.9999621
1,0.032206107
1,0.97026104
1,0.00022829065
1,0.9108782
1,0.99977225
1,0.029465871
1,0.9999707
1,0.8209751
1,0.99918944
1,0.999236
1,0.00091919623
1,0.9996909
1,0.7905703
1,0.97628295
1,0.018484974
1,0.99696106
1,0.82747394
1,0.003962385
1,0.99803144
1,0.9991375
1,0.9999882
1,0.9997104
1,0.95698106
1,0.99997437
1,0.99998844
1,0.8963288
1,0.9760041
1,0.97902256
1,0.9986846
1,0.8700811
1,0.93730575
1,0.98531777
1,0.9998503
1,0.9956958
1,0.9999206
1,0.9995728
