y_true,y_pred_proba
0,0.32996428
0,0.4944548
0,0.09085131
0,0.47315672
0,0.7945982
0,0.63348037
0,0.8646714
0,0.4094141
0,0.8815433
0,0.087949164
0,0.89548606
0,0.28057182
0,0.3470328
0,0.52214926
0,0.46455637
0,0.22853813
0,0.20607857
0,0.3611071
0,0.19635646
0,0.4932467
0,0.22559823
0,0.6939726
0,0.20796241
0,0.7897418
0,0.07929821
0,0.19260609
0,0.399955
0,0.48062974
0,0.35180256
0,0.13117245
0,0.13614342
0,0.80168456
0,0.75987375
0,0.3884949
0,0.32715827
0,0.14373296
0,0.12229433
0,0.67258465
0,0.39057893
0,0.09017413
0,0.5974989
0,0.5906693
0,0.499205
0,0.7854528
0,0.42690653
0,0.49508536
0,0.19371966
0,0.53350437
0,0.6339544
0,0.39431572
0,0.23780596
0,0.443933
0,0.7039688
0,0.3756529
0,0.44443917
0,0.35788506
0,0.28741544
0,0.7025954
0,0.49204838
0,0.3298324
0,0.36156496
0,0.43754816
0,0.44762975
0,0.84041655
0,0.24133886
0,0.18690416
0,0.53913575
0,0.29109567
0,0.3668651
0,0.33474037
0,0.38255447
0,0.47566015
0,0.42030343
0,0.9105884
0,0.47200242
0,0.41477317
0,0.174006
0,0.7834278
0,0.422231
0,0.39555246
0,0.86805534
0,0.310142
0,0.48596126
0,0.38550097
0,0.33774212
0,0.6989038
0,0.56004965
0,0.13915199
0,0.7713761
0,0.15638211
0,0.36320135
0,0.7038762
0,0.091162875
0,0.2297293
0,0.45511928
0,0.38850763
0,0.22535159
0,0.38449153
0,0.97051364
0,0.71969146
0,0.8805213
0,0.42994887
0,0.4323143
0,0.61613244
0,0.8589202
0,0.7805809
0,0.41799766
0,0.20599678
0,0.7379634
0,0.7795794
0,0.5300334
0,0.045354594
0,0.33919618
0,0.49551654
0,0.46499115
0,0.5681844
0,0.2703632
0,0.48765293
0,0.33158734
0,0.668479
0,0.82257473
0,0.67745286
0,0.11610826
0,0.20389284
0,0.93476593
0,0.67982894
0,0.49458426
0,0.30107507
0,0.50014627
0,0.23161879
0,0.19682942
0,0.788527
0,0.31562188
0,0.66308933
0,0.41082054
0,0.49598974
0,0.22259595
0,0.06596866
0,0.24208407
0,0.7644449
0,0.79165274
0,0.055426173
0,0.4838958
0,0.14567618
0,0.17989197
0,0.27484292
0,0.34985372
0,0.14050949
0,0.49807888
0,0.32689723
0,0.6622288
0,0.20049362
0,0.5992655
0,0.57910174
0,0.43426698
0,0.34752953
0,0.15043704
0,0.14780886
0,0.14490989
0,0.20466371
0,0.09724845
0,0.29785693
0,0.49247137
0,0.71464413
0,0.5322388
0,0.30113146
0,0.63963926
0,0.40054274
0,0.63361555
0,0.23257712
0,0.24126558
0,0.27285373
0,0.59536946
0,0.14619578
0,0.9150396
1,0.5220053
1,0.49158695
1,0.7211104
1,0.70043737
1,0.23984067
1,0.12525465
1,0.04559577
1,0.8196599
1,0.70477366
1,0.4519318
1,0.33623493
1,0.66824913
1,0.89313376
1,0.44952688
1,0.4685401
1,0.21519081
1,0.34861282
1,0.12971602
1,0.47556078
1,0.21346098
1,0.6427709
1,0.1823767
1,0.6444315
1,0.2979488
1,0.48183948
1,0.25857532
1,0.132846
1,0.6165323
1,0.30865327
1,0.42493045
1,0.6497726
1,0.2747992
1,0.21906233
1,0.8945885
1,0.60802394
1,0.28856725
1,0.68455315
1,0.7296391
1,0.091666706
1,0.24391253
1,0.5236731
1,0.19873762
1,0.5012808
1,0.18880123
1,0.41581744
1,0.8284318
1,0.70749587
1,0.47089958
1,0.45847908
1,0.6032875
1,0.29515973
1,0.14594613
1,0.2401425
1,0.28590825
1,0.7391016
1,0.5108686
1,0.55064356
1,0.18953504
1,0.1792914
1,0.4842289
1,0.3352697
1,0.43154323
1,0.675728
1,0.34332874
1,0.09459945
1,0.9555408
1,0.5640892
1,0.83725375
1,0.39623138
1,0.10390318
1,0.74625766
1,0.097947076
1,0.29293633
1,0.82043964
1,0.51198786
1,0.56153196
1,0.4736005
1,0.18927455
1,0.07567546
1,0.28802323
1,0.57480836
1,0.78721696
1,0.54381955
1,0.11852253
1,0.8238933
1,0.6236468
1,0.2791306
1,0.4683823
1,0.41084573
1,0.076790005
1,0.67904645
1,0.8726871
1,0.8579461
1,0.47913718
1,0.40971234
1,0.064742036
1,0.3096726
1,0.25031617
1,0.11209735
1,0.48166198
1,0.1051103
1,0.80062246
1,0.1252703
1,0.36227563
1,0.47918558
1,0.8554007
1,0.49901646
1,0.21489936
1,0.7994342
1,0.14313711
1,0.5563167
1,0.28110033
1,0.7579234
1,0.19206692
1,0.2763621
1,0.26388517
1,0.81686115
1,0.23383069
1,0.35227495
1,0.8487679
1,0.18239914
1,0.57399356
1,0.66570485
1,0.15813881
1,0.27868485
1,0.76250577
1,0.56690246
1,0.44104034
1,0.35909727
1,0.14734793
1,0.32615542
1,0.2783167
1,0.21986361
1,0.4375718
1,0.5634037
1,0.22867763
1,0.42870125
1,0.6825019
1,0.57760954
1,0.49328437
1,0.34023854
1,0.8698546
1,0.63145125
1,0.61046344
1,0.1033855
1,0.8765676
1,0.82798797
1,0.34931087
1,0.69994116
1,0.18556798
1,0.4085385
1,0.6430949
1,0.19012828
1,0.40329546
1,0.8979613
1,0.63672763
1,0.67332536
1,0.15617551
1,0.8128776
1,0.19581677
1,0.63940567
1,0.62774056
1,0.09424982
1,0.52758497
1,0.57622844
1,0.42029363
1,0.31002593
1,0.9605391
1,0.7388224
1,0.07135016
1,0.1316535
1,0.23844141
1,0.23264872
1,0.2760391
1,0.44629765
0,0.13136587
0,0.27884105
0,0.36232543
0,0.44592792
0,0.5845125
0,0.34169993
0,0.29779276
0,0.29586664
0,0.39101157
0,0.46862638
0,0.2991374
0,0.56674105
0,0.35022518
0,0.4525783
0,0.42964
0,0.36222807
0,0.045632306
0,0.44184577
0,0.298562
0,0.3349624
0,0.4409873
0,0.3925993
0,0.16443594
0,0.5946498
0,0.52592075
0,0.40253088
0,0.3202184
0,0.5723558
0,0.64757764
0,0.79990137
0,0.36590478
0,0.4970345
0,0.34049872
0,0.21405312
0,0.8075455
0,0.3599076
0,0.17506294
0,0.34332794
0,0.0707156
0,0.5054641
0,0.315712
0,0.34316984
0,0.1527394
0,0.347424
0,0.9079584
0,0.5157976
0,0.47036436
0,0.24583504
0,0.3609634
0,0.26129282
0,0.51647615
0,0.4065415
0,0.5178951
0,0.44297254
0,0.61783606
0,0.6234658
0,0.38777262
0,0.32316
0,0.76704913
0,0.46542692
0,0.11616331
0,0.6676168
0,0.6293643
0,0.8587089
0,0.62820417
0,0.4890081
0,0.3116678
0,0.31314242
0,0.870132
0,0.25342932
0,0.12326702
0,0.4332607
0,0.113426484
0,0.35364282
0,0.4705035
1,0.62836766
1,0.36300036
1,0.85151505
1,0.42240515
1,0.5822183
1,0.49172992
1,0.33417648
1,0.65897346
1,0.2836714
1,0.22292466
1,0.35972893
1,0.30951113
1,0.849253
1,0.5410277
1,0.4715073
1,0.48693493
1,0.51152164
1,0.111821
1,0.44488314
1,0.22180031
1,0.72660065
1,0.34104848
1,0.6646432
1,0.08185123
1,0.40370035
1,0.36491197
1,0.3593498
1,0.43626434
1,0.7599645
1,0.22261213
1,0.37836128
1,0.3709877
1,0.36816105
1,0.25089642
1,0.651225
1,0.6688318
1,0.20170142
1,0.9471567
1,0.6342575
1,0.48190296
1,0.6520365
1,0.91593593
1,0.48303568
1,0.27293727
1,0.92211515
1,0.69041806
1,0.57817465
1,0.53758985
1,0.46180382
1,0.31122854
1,0.36551255
1,0.7937621
1,0.60058796
1,0.34519756
1,0.5484169
1,0.41835493
1,0.47723934
1,0.06576317
1,0.8008402
1,0.43438128
1,0.4943108
1,0.12062393
1,0.31264174
1,0.32780394
1,0.35818517
1,0.5172862
1,0.7255174
1,0.36037362
1,0.20101276
1,0.6700397
1,0.55359995
1,0.800383
1,0.6714363
1,0.7514488
1,0.29259783
