y_true,y_pred_proba
0,4.3644195e-06
0,3.1474391e-07
0,2.342658e-06
0,1.3523163e-07
0,3.289582e-05
0,4.6078142e-08
0,5.7957423e-05
0,5.38482e-07
0,2.0606947e-05
0,0.30809948
0,1.1395484e-06
0,3.781042e-06
0,2.2361805e-08
0,1.6349395e-06
0,7.287506e-06
0,4.504116e-05
0,5.4163513e-07
0,6.089511e-08
0,0.0011078608
0,3.1131376e-06
0,4.5446486e-06
0,0.00022788269
0,0.0006720265
0,3.33242e-08
0,2.9361147e-06
0,5.405968e-05
0,2.7394917e-06
0,0.003821698
0,4.792292e-07
0,0.30556673
0,0.00039720914
0,3.6924093e-06
0,5.202866e-07
0,2.928821e-06
0,6.6177295e-06
0,3.984173e-07
0,2.3915459e-06
0,0.00010611623
0,8.717173e-07
0,3.4692962e-07
0,2.1702364e-05
0,0.009274877
0,1.4136722e-06
0,0.0033240612
0,0.00015913449
0,0.024785053
0,2.1522173e-07
0,5.5953922e-05
0,9.8089e-07
0,1.9358755e-05
0,2.924138e-06
0,5.8552037e-06
0,4.198551e-05
0,1.6537195e-05
0,3.5668905e-05
0,3.976717e-05
0,7.7100805e-05
0,0.017697172
0,1.214521e-06
0,7.5955353e-07
0,8.409953e-07
0,0.0029852137
0,4.395052e-06
0,0.00023805209
0,0.00020518721
0,0.00974696
0,6.0917868e-05
0,0.0049279183
0,0.0002019272
0,0.9979081
0,6.837923e-07
0,1.8447061e-05
0,2.810631e-06
0,4.2007875e-07
0,3.842875e-06
0,3.3405963e-06
0,1.7416973e-05
0,0.0007520076
0,9.666604e-07
0,7.159735e-07
0,0.0011131522
0,3.972676e-06
0,3.8564513e-06
0,6.067391e-05
0,4.048145e-06
0,2.666936e-06
0,0.0046768966
0,2.4429966e-05
0,0.00049270596
0,0.00686994
0,7.671062e-07
0,5.7716056e-07
0,4.1822722e-07
0,7.028084e-09
0,5.6483046e-08
0,0.9561796
0,8.8570395e-09
0,0.010634696
0,2.0370935e-07
0,1.328785e-06
0,1.8075576e-05
0,0.0011342068
0,4.5579995e-06
0,2.297434e-07
0,9.5700925e-06
0,3.371046e-08
0,4.4740528e-07
0,2.0863379e-06
0,9.861143e-07
0,0.0033698445
0,0.11200605
0,0.016611217
0,2.5381578e-06
0,2.345108e-06
0,0.0008230687
0,0.00024884407
0,3.4649017e-07
0,0.006367021
0,1.0162827e-07
0,4.638938e-05
0,3.2300518e-06
0,0.0028655122
0,6.126859e-05
0,0.026499754
0,9.765268e-06
0,8.8314025e-08
0,6.588355e-05
0,3.3014487e-05
0,0.000906026
0,6.575993e-06
0,2.110507e-07
0,1.0374322e-06
0,2.7011822e-07
0,3.293967e-05
0,6.643762e-05
0,1.4352511e-05
0,0.00012587025
0,0.023018396
0,6.642438e-05
0,3.6423062e-05
0,1.7850984e-07
0,6.415602e-07
0,7.378727e-06
0,1.3687371e-05
0,7.0407594e-07
0,2.4553403e-05
0,6.1530877e-06
0,1.8462988e-05
0,0.00016052744
0,3.458412e-05
1,0.9999931
1,0.99696976
1,0.9999591
1,0.99999523
1,0.9999678
1,0.99998903
1,0.9999976
1,0.94659984
1,0.99512273
1,0.9998399
1,0.9997832
1,0.9598769
1,0.99999535
1,0.997769
1,0.99993324
1,0.99758685
1,0.9999963
1,0.9983322
1,0.99483573
1,0.99993134
1,0.9996587
1,0.99937505
1,0.5983869
1,0.99996924
1,0.99990475
1,0.9989868
1,0.9998939
1,0.9999616
1,0.9995826
1,0.9998523
1,0.9996965
1,0.9998877
1,0.9999906
1,0.99997103
1,0.99982494
1,0.9999993
1,0.9999672
1,0.9998442
1,0.9999236
1,0.99991417
1,0.9990386
1,0.99999154
1,0.941126
1,0.99986064
1,0.9999279
1,0.12797646
1,0.9997539
1,0.99998975
