y_true,y_pred_proba
0,0.6090441
0,6.261566e-05
0,0.03166487
0,3.1759213e-05
0,3.3672102e-05
0,0.00020200344
0,0.036514033
0,0.00014357056
0,6.7625973e-07
0,0.1855456
0,0.000349945
0,0.00033271842
0,0.34133494
0,0.0011945906
0,0.0001122297
0,0.022098357
0,4.4724075e-06
0,0.09091001
0,0.0003732809
0,0.00043019382
0,0.031158322
0,0.098435014
0,0.026725223
0,0.120616205
0,3.2738182e-05
1,0.99301445
1,0.99994767
1,0.7165589
1,0.9999473
1,1.0
1,0.9998338
1,0.96073556
1,0.9999548
1,0.99155396
1,0.9932481
1,0.999678
1,0.9950191
1,0.6790424
1,0.76141375
1,0.019231979
1,0.98942953
1,0.9999999
1,0.9665108
1,0.967631
1,0.9999883
1,0.9999373
1,0.9999976
1,0.9999361
1,0.19073893
1,0.9967133
0,3.7054397e-06
0,0.005106558
0,2.0351016e-09
0,5.5129636e-05
0,4.861477e-08
0,0.0048311264
0,5.8053515e-06
0,1.2848557e-05
0,9.09926e-06
0,0.31358323
0,1.4980581e-05
0,0.00065411354
0,0.006010779
0,0.27657196
0,5.1482944e-05
0,2.9737405e-06
0,0.036077846
0,0.00042208232
0,0.06459832
0,0.9622414
0,0.636151
0,1.7873206e-05
0,0.051285904
0,6.856782e-07
0,2.177337e-08
0,1.3799736e-05
0,1.890417e-05
0,0.33579254
0,2.124276e-08
0,0.103057414
0,0.02206794
0,0.18115377
0,0.34050712
0,0.0020705813
0,0.99023485
0,0.0002735667
0,4.919383e-06
0,0.0007775883
0,0.014854687
0,9.4113775e-06
0,0.0006045576
0,0.00020497329
0,3.953842e-06
0,0.11812513
0,0.007459951
0,2.6018843e-06
0,0.00057620823
0,0.0108848745
0,0.17029068
0,2.0186828e-05
0,6.427283e-06
0,0.9057092
0,0.0019150414
0,0.0013215307
0,0.30798417
0,0.008871409
0,0.0068865386
0,2.3666091e-06
0,0.00020350884
0,4.998479e-05
0,2.2038172e-05
0,1.25845e-06
0,0.79826665
0,0.005790576
0,2.0654188e-05
0,0.0001076456
0,0.00012365417
0,6.921405e-05
0,0.79665846
0,0.00013762065
0,5.465074e-05
0,0.0017630627
0,0.023467952
0,0.010531302
0,2.4169753e-07
0,7.682617e-05
0,3.4205827e-06
0,0.0005985245
0,0.9885106
0,0.0002899269
0,0.001339524
0,0.97557414
0,1.1511315e-05
0,3.1395923e-06
0,0.6903582
0,0.0014190895
0,0.00015891038
0,1.4285705e-07
0,0.00021574032
0,0.9534712
0,2.8679684e-08
0,0.28853703
0,3.7496118e-06
0,0.000204041
0,0.00066295295
0,0.00048064737
0,3.1817173e-05
0,0.00019129773
0,8.332003e-06
0,0.94942033
0,2.555145e-05
0,0.00021197446
0,2.0428712e-05
0,0.019188361
0,5.5331253e-05
0,0.0029141116
